,The Elder Scrolls V Skyrim,Fallout New Vegas,Left 4 Dead 2,Team Fortress 2,Dota 2,Robocraft,Garry's Mod,Sid Meier's Civilization V,Counter-Strike Global Offensive,Grand Theft Auto V,Portal 2,Half-Life 2,Portal,Borderlands 2,Call of Duty Modern Warfare 2 - Multiplayer,Call of Duty Modern Warfare 2,Counter-Strike Source,Unturned,Alien Swarm,War Thunder,Counter-Strike,PAYDAY 2,Heroes & Generals,Terraria,Warframe
77194239,7.012077391466781,1.6094222883589846,5.170461802193983,6.063756954828237,4.852012753560554,-1.0566525162285368e-05,4.976695514566707,6.1092084928162755,3.295814661768736,6.063731830658746,-1.8999760240637895e-06,-1.2953180920046213e-05,-1.1085535168515717e-05,4.35668748795022,-1.7029486913836557e-05,-1.3389175188251802e-05,-1.8164643076671982e-05,-6.585262608506392e-06,2.397841748967391,-9.705383852210059e-06,-2.6432163112262887e-05,2.746341386453382e-06,-1.0128024162874623e-05,2.3025591193711987,-7.354737834477592e-06
35433662,-4.331649336660525e-05,-3.8620594345700625e-05,-2.8949069651361305e-05,0.6931046069871762,-3.6197090289320514e-05,-2.850539203587791e-05,-4.197142151852139e-05,-4.0641415754693e-05,-4.14114474082458e-05,6.507195592908271,-2.8880193226167012e-05,-4.4038759460295624e-05,-5.2471769373431303e-05,-3.9611874323199334e-05,-3.5571526656801525e-05,-3.899874114521068e-05,-5.0399677878259415e-05,-3.9663354407212205e-05,-3.831077064447453e-05,-3.907199640664039e-05,-4.664909655956047e-05,-2.6007598482570987e-05,-2.536561888543465e-05,-4.071405337912401e-05,2.564896922340041
93341815,-9.974092271323621e-05,3.4963761605852697,4.927153721783029,3.465649299258356,-9.487068662213537e-05,4.828189451522255,-8.141647277794558e-05,-9.110378848324866e-05,-9.338489584784862e-05,-9.98458424766756e-05,-4.081145153081116e-05,4.983477564344847,3.9316524292636235,6.3968009724703006,-7.766557636464026e-05,-0.00010544403562011365,-6.700806568212243e-05,-9.214128676464753e-05,-4.4634495569461376e-05,-9.061078318847416e-05,-0.00011009941192476072,-9.263773397126749e-05,-6.430333127533388e-05,-6.020107334405722e-05,3.828527327897705
86256882,-1.796820274992682e-05,-2.1552419780517075e-05,-1.547808377605759e-05,6.522058775042772,11.004542624434162,-1.994416808542353e-05,-2.0463876240974528e-05,-1.894027786718696e-05,-2.1747076214407178e-05,-2.427046489056802e-05,4.343771612755336,5.105885590310172,4.1108220657950465,6.253769927936716,-2.7452174512650086e-05,-2.0206605593406974e-05,-2.1368357583662824e-05,-3.6925478684187296e-05,-3.493961574978314e-06,-3.884806173168686e-05,-2.6944818408478863e-05,-3.0410004122864097e-05,-1.0883263275424303e-05,-1.7958723525980895e-05,-2.061022466713913e-05
39334748,-3.182079229340765e-05,-3.056741065690757e-05,-2.1196616497408782e-05,4.653925384172346,-2.2866681292291894e-05,-2.2351541004916647e-05,-3.0156446428561474e-05,-3.3006939288200064e-05,5.153257620577626,-2.808824845348318e-05,-2.311277622501725e-05,-2.3487301070317505e-05,-4.09836210397682e-05,-3.662928563708622e-05,-1.7384562607362514e-05,-4.228901132687149e-05,-1.8696801545321553e-05,-2.656625496206634e-05,-2.489731336492816e-05,-2.3167592960162112e-05,7.408456960967841,-2.192034420804484e-05,-1.627634063622869e-05,-2.699797913637351e-05,-2.6860663917136075e-05
203092936,6.733376250741796,6.148851179334943e-06,4.416330937167005e-06,3.4339786612876066,2.3761876619653853e-06,-4.0395617986837345e-07,1.5620835711302487e-06,2.9512693573689092e-06,-4.875070540257386e-06,6.214567820693039,9.231314059310693e-06,-3.419287717867205e-06,3.971540629078617e-06,9.270151711938144e-06,2.690410585625246e-06,8.448795932201274e-06,-1.0323548784054855e-05,3.320638393688869e-06,-1.7935012858105141e-06,1.962979740643124e-06,-1.7726078672271702e-06,7.334537817026565e-06,6.220522325960818e-06,-9.100682407263688e-06,3.987241810809623e-06
97818502,5.347090417539388,1.76011156384178e-06,-1.8100874253363467e-06,-3.265936667292003e-07,3.135488621280359,6.76374701418414e-07,-6.796709767707507e-06,3.7124729881194307e-06,-2.3754692524620427e-06,-2.390943536482395e-06,3.1011633932932434e-06,-2.6815709579254503e-06,-8.182651942924859e-06,2.1548317228277843e-06,8.731548435055687e-07,-6.210931975743855e-06,-7.664316320048717e-06,-5.952113828690493e-06,-2.311340748067403e-06,-5.887121735847055e-06,-4.257969480789498e-06,1.152771366124378e-06,-6.254006338170395e-06,2.8712851586158506e-06,4.553850303018282
86732465,-7.409741828821782e-05,-7.040663351751808e-05,-5.3649554731069064e-05,-6.2325596346096e-05,9.971527783112213,-5.217840821637963e-05,-8.101423209543007e-05,-6.951170180396919e-05,3.9702247252138134,-6.745556224392963e-05,-5.7384111355440587e-05,-6.583437210801895e-05,-9.312291479225984e-05,-8.270678149047562e-05,-5.899586498587221e-05,-8.152516016768931e-05,-5.904775814803038e-05,-7.065481685391538e-05,-6.739271258502683e-05,-6.566390426155227e-05,9.319063966210916,-5.681442661872514e-05,-4.938336696386288e-05,-6.249727607743722e-05,-6.441786369412892e-05
248549548,7.673158603042767,7.580606804940461,-2.7366750152335782e-05,-4.265706796117705e-05,-3.892180577253168e-05,-2.9047953101218738e-05,-3.355253027685193e-05,-2.6033638660959167e-05,-3.0042141650373212e-05,-3.7561963045707405e-05,-1.1470971086792195e-05,-3.712207042458216e-05,-5.2327441923252836e-05,5.7990247888178175,-3.739746957926925e-05,-5.121302360400763e-05,-3.77710263920308e-05,-4.9985492064411674e-05,-3.683005871811254e-05,-3.711820136654212e-05,-5.118166599767414e-05,-4.0185643082286704e-05,-3.379432215351092e-05,3.2957898958010965,-3.735018027583611e-05
257724052,-2.9817110344943685e-07,-8.456382609650241e-07,4.995140479437088e-07,3.5392452055292655e-06,7.478720324020808,-4.813694955746248e-06,-5.163934344789061e-06,-4.340090821830552e-07,7.663862050693879,1.5803898835198426e-07,-2.1565875668899964e-06,3.2932412936574664e-07,-7.727884244563556e-06,-3.197613204584087e-06,1.8498138198554708e-06,-2.5782025014273e-06,5.468548385980969e-06,5.706487932386334e-06,-5.134601203579996e-07,0.6931376632174526,2.9957183456953205,2.2332167077034844e-06,2.0636333977058846e-06,3.851155123806571e-06,1.128945081864632e-06
207869089,-6.387705367536943e-06,-6.790033063877248e-06,-4.849737321357862e-06,2.6390492618610177,6.131218560883137,2.3025735307099824,5.306783884941937e-06,-1.3887602306714368e-06,5.66987713997608,-1.6863817244246244e-06,-6.775387219709426e-06,-1.2564796336759394e-05,-1.0511010173768215e-05,-1.213149947860387e-05,-1.963181146182082e-06,-6.471569363062423e-06,1.343453542250198e-06,6.194366400790536,-5.9661568896062345e-06,-3.5428422072194676e-06,-9.728706265031816e-07,-9.510621773707976e-07,8.228175942877561e-06,-3.2259437458826897e-06,-4.41673503425387e-07
128207897,2.6742065400644555e-05,2.3456017965127087e-05,4.1896672973365385,4.663460731671179,8.846507765927374,3.143884891646033e-05,5.003962211738616,2.739595586588092e-05,6.016187293598006,2.7753394706067506e-05,2.1621417526490926e-05,2.2135158148531625e-05,3.2948147643660336e-05,2.257614970995311e-05,2.4189403165282637e-05,2.38039917812033e-05,6.291572571023274,6.109239620910874,2.9613484137978574e-05,2.221128665930161e-05,3.432707678542349e-05,3.00770779125493e-05,1.098621020465582,2.5800420798572877e-05,1.8838141399363984e-05
100431715,-7.323012170678529e-05,2.8902841864577917,-5.4013022032695126e-05,-6.14055679180831e-05,-6.161660339267487e-05,-4.8544335043036475e-05,-5.8250745001696937e-05,-6.059135804907019e-05,-5.725939407656999e-05,-6.74637656754086e-05,0.6931073917435915,4.75348234452938,2.1971371912029722,-6.666809554405595e-05,-6.509829300352705e-05,-6.271070420642835e-05,-5.651912089942024e-05,-7.330080966107964e-05,-5.4840708936914676e-05,-6.247304837026948e-05,-6.495385552560708e-05,-6.374512406156142e-05,-4.944588076648214e-05,-5.31853474172074e-05,-6.123204438661466e-05
51132884,7.0030580537575915,1.5270640760114074e-05,1.6527831173518422e-05,1.6072895028556248e-05,1.2598801215761789e-05,7.357429577348024e-06,2.2771820839720938e-05,0.6931598034107076,3.0445308841710648,2.145759725597603e-05,2.1027052967178644e-05,9.96694122100192e-06,1.164059379218517e-05,3.7135741943983738,1.56827200850181e-05,1.4923294925896004e-05,1.3648166366895045e-05,1.5691739158045625e-05,1.753338644408896e-05,1.931262831648842e-05,1.3361173816412072e-05,6.65926536873418,1.056405978685729e-05,1.1693259069857658e-05,2.024740993576457e-05
125153273,1.9460177111318247e-06,1.636529281429266e-06,2.1265042154039356e-06,5.241736813734126,2.3284186972617687e-06,1.490030671122929e-05,4.990423134214136,2.814329686634537e-06,9.417966782155759e-06,5.063141733085815e-06,-1.71479086651356e-06,3.6799878960717467e-07,3.399508052653095e-06,-4.612384902039927e-06,1.4472092950861382e-06,-2.267251853737334e-06,6.464325316824292e-07,4.4997842347138315,-3.440532115980612e-06,-2.1817345196542152e-07,-1.4394329843681105e-06,7.733281591491446e-06,9.073448369272888e-06,9.408057327553361e-07,3.197109302211686e-07
155042139,-5.18947406474883e-05,-4.67203439290051e-05,-2.6508592679660135e-05,4.882745149857613,3.1780138188649265,-1.6594423286811025e-05,7.200364376607911,-4.718915532902755e-05,9.090380166033839,6.975327211926348,-3.6676563597233105e-05,-5.635550355065414e-05,-6.49524921649872e-05,-5.2595827296146065e-05,-4.347063594496455e-05,-5.430801134192478e-05,-6.172335697882452e-05,6.327861724392657,-5.249658513246927e-05,-3.857985683546469e-05,-5.576894739806022e-05,4.88275103096476,-2.2172096424224942e-05,5.966074603210801,5.480571434443202
174923254,-5.1442199333322065e-05,-5.960045620844166e-05,-3.5977589340486065e-05,4.762126989819767,8.50506808514617,4.007279580186231,-4.394579564747836e-05,-5.011025364045289e-05,-3.287734588348191e-05,-4.571589352165118e-05,-3.2106913687681084e-05,-5.006936700893744e-05,-6.631606067409987e-05,-4.9731491271629526e-05,-4.776097633853284e-05,-6.270945694116866e-05,-4.704704537661143e-05,4.477274000390404,-4.003897044471119e-05,-2.819637754112729e-05,-5.0892441280770185e-05,-4.366847472800061e-05,3.044446306506098,-3.503455741371839e-05,3.9889192112968557
141402600,5.716733165826979e-05,5.2985509151414736e-05,4.96286900707966,6.258485925621312e-05,5.393666762989802,2.7912794452415058e-05,4.820317034633147,4.970242984731201e-05,9.044316879792992,5.4445450763211043e-05,4.627853369474336e-05,5.763109206179191e-05,5.834276343704679e-05,6.281826147634828e-05,5.1151800000445946e-05,5.9016511978787624e-05,1.9459683121569122,7.134822862781385e-05,6.0661762357105233e-05,4.8250166682506346e-05,6.198559224207467e-05,5.433361358908466e-05,3.731958206656053e-05,5.9540550433315697e-05,5.017400500776573e-05
255010251,-1.5915479172111595e-05,-2.177775580103162e-05,-1.2102884781804128e-05,2.564929715859976,-1.0615059404864575e-05,-7.578780231934049e-06,-1.9747552860315856e-05,-1.9281221420650556e-05,-1.4047985665375194e-05,-1.6966916963602383e-05,-1.0438778296107642e-05,-1.540240619557215e-05,-2.7469654430996184e-05,-1.642135997145632e-05,-1.5802910776447477e-05,-3.133631520940733e-05,-2.2739014630369396e-05,-1.7842602316487376e-05,-1.3605275183074896e-05,-1.2512009195443733e-05,-1.9300617926009133e-05,-1.4007005563060085e-05,1.3862563334022635,-8.784699847550154e-06,5.220307336971472
105445346,3.6108405360145714,6.927450824643833,-4.651563282042758e-05,1.0985526456782098,-4.790985039574973e-05,-3.2217279596217144e-05,-4.1260561005284465e-05,-4.765622481070069e-05,-3.3183887282935375e-05,-5.443144938327979e-05,-2.5531442756530708e-05,4.803910069761971,-4.3223372094946844e-05,-5.5399487534875924e-05,-5.9666404551113855e-05,-5.319649584395537e-05,-4.940874519584077e-05,1.9458297667580853,-5.485334391000371e-05,-4.8677612380139275e-05,-5.0125109585210635e-05,-5.5291409839546445e-05,-4.20038317949493e-05,-5.1598520071208365e-05,-4.587274035598323e-05
97614578,-1.2935472661285261e-05,-2.944208323550177e-05,5.298298064235622,6.593044026180037,8.782609523236681,3.9119902937941524,7.396317567463833,-2.1848666802294944e-05,8.874857515584772,6.689972430033205e-06,7.158261188351127e-06,-1.0659208138113457e-05,-2.718739207112264e-05,3.911999719794977,-1.5798544820172823e-05,-2.2334693179465017e-05,7.901077004559655e-06,6.063774313844106,6.548581650733112e-06,2.2477507842966405e-05,-9.863534766963388e-06,7.682432928267122,4.304002494703981,7.796581658760405e-06,-2.4950329430176962e-06
188394070,-3.6930841849622525e-05,-3.0039645676799294e-05,-2.3916743120183016e-05,-3.581821550220382e-05,-2.4404066487844837e-05,0.6931313689697797,-2.5316351527416008e-05,-2.6453267383843354e-05,-1.9487808963445488e-05,-3.4059244523452275e-05,-2.968533792901742e-05,-3.9296252225240346e-05,-3.546851451030904e-05,-4.0459595361138156e-05,-3.188909204342586e-05,-3.6507995445488735e-05,-3.715252938204216e-05,4.143069569301193,-3.8679750710379555e-05,-2.6047633708567124e-05,-3.824995148031068e-05,-2.6458462164724212e-05,-1.6870551812932766e-05,4.85197386714203,-2.7716942415552755e-05
168881981,3.928787896977361e-05,3.745403610954035e-05,3.9889988971799952,4.820311587414491,1.098661712612548,3.474041159009658e-05,5.261451339940035e-05,4.0506469128993026e-05,9.625786196339316,4.464222943766889e-05,2.9185699117606833e-05,3.108113428089185e-05,4.343459232130255e-05,3.484553682028878e-05,4.065233594459285e-05,3.4506360268446665e-05,4.847895067108671e-05,6.194405809997227,3.915896677377743e-05,3.6403626674551075e-05,4.9825691511644446e-05,4.26170070596311e-05,4.015012579842735e-05,3.874695892545788e-05,3.657065338679185e-05
59234901,-0.00010837036496782684,-0.00013191871690193307,-9.041469761085282e-05,-0.00013045137973725357,9.059408891929445,1.945795091277744,-0.0001320880017913543,-0.0001221861295737278,5.236317422792184,-0.00010124839725840464,-9.688594822177229e-05,-0.00011334619075366052,-0.00020255715173617838,-0.00015397599533420987,0.6931419074315753,5.099549952122354,-0.00010760683091364778,0.6929841152094779,-0.00012158051473981308,-0.0001223483366646711,-0.0001685476335626058,-0.00010293683103152522,-0.00011064628651784519,-8.168358020429156e-05,2.484734021955277
103445207,3.850100065013679,-2.9906305649853783e-05,-2.925090547161281e-05,-3.5566686894544436e-05,-2.4631328594097043e-05,-9.765474253455416e-06,-3.238053320639347e-05,-2.4544222112678375e-05,-2.407374062017188e-05,-3.159284211989084e-05,-2.844411259946682e-05,-4.217431498077935e-05,-4.8284519647356036e-05,-4.123359768805423e-05,-2.8880680392719346e-05,-4.469166645820435e-05,-3.977398306750142e-05,4.553798967902933,-4.1389167227857856e-05,-3.7526589394916634e-05,-4.0426854454153233e-05,-2.2452156633031657e-05,-2.3742376650206816e-05,-2.836603147856551e-05,4.204633422792593
111442295,-0.00010932912707893632,-9.526910799143673e-05,-7.89811572975682e-05,-9.094971520894572e-05,9.640060502111753,-6.344403254191815e-05,-9.910265158640914e-05,-9.566172298776398e-05,-7.290239294746962e-05,-9.842072160362639e-05,-7.298712998793833e-05,5.768160926649721,-9.150724899708143e-05,-0.00010587966795581363,-9.274632940329661e-05,-9.360623052767198e-05,-8.880713144163918e-05,-0.00011179555624900601,-9.265269997306597e-05,-9.012691633251579e-05,8.396008949631316,-8.645869698865823e-05,-6.742411011467146e-05,-9.530556926325551e-05,-8.057776746624188e-05
68719896,5.768233820495497,-4.4174825549318957e-05,6.1943452949744975,-5.774889699085176e-05,-2.9720178030029456e-05,-2.7867160610191443e-05,-6.44563195848619e-05,-4.426212793632753e-05,2.944388029927771,-5.5094998226879945e-05,-4.886825348936406e-05,-5.76914682831698e-05,-5.2402460468370753e-05,-4.839731741017303e-05,-5.630944547476283e-05,-6.39582734213613e-05,-5.1555041716187806e-05,0.6930709352242297,4.52163732756153,-5.046552743124735e-05,-6.158829385324399e-05,-2.9616032887928152e-05,-4.939886328138135e-05,3.637515220390449,-4.755372481703471e-05
114447625,-6.487443491271061e-05,-5.273550508516989e-05,-3.3584515817267137e-05,5.7364978984753145,3.258054357119471,-2.2540744642373622e-05,-6.485417084712433e-05,-5.241158866650522e-05,-4.4564641830905795e-05,-5.464364257790043e-05,-5.498185713962258e-05,-5.345268841243986e-05,-4.9529978499569036e-05,-5.729675368762605e-05,-5.708845783692354e-05,-6.656945460897211e-05,-5.882910975703715e-05,-6.791112910326353e-05,4.465759163830326,-5.529108931835281e-05,-5.8242023837641444e-05,-3.8493415709469275e-05,-4.606041291294825e-05,-6.035483227395522e-05,-4.7627962315920855e-05
86287245,-2.4798862291787706e-06,9.84959628319748e-07,2.247612905763796e-06,-6.42085393958348e-06,3.258089846056335,-1.4640866197512263e-07,-3.2665026992700944e-06,3.850128000712104,1.4484960616728802e-06,-9.618304919789769e-06,-2.7342986975414553e-06,-3.6667300793554395e-06,5.459959175551005e-06,-6.413079329767463e-07,-8.376933283944027e-06,-1.2772400135023657e-06,-1.1330961651512361e-05,2.176074025774009e-06,-2.169137997755347e-06,7.667950065853556e-06,-6.372311952151761e-06,-7.07823781416207e-06,-1.7764647524251185e-06,6.633281464817404,5.042225928603017e-06
14551726,2.237671230012442e-05,1.9262739778082034e-05,2.010121445947269e-05,2.8332274846759122,3.1355068142543074,1.5527487113364814e-05,2.2350689474870312e-05,1.9493810480593047e-05,2.2421274699881614e-05,1.9360606437245497e-05,1.7714189270390573e-05,2.1668178061455195e-05,2.889927213089587e-05,2.1424811569014174e-05,2.0135057853415648e-05,2.256622349896801e-05,1.609449893265093,2.3237770719453957e-05,2.5062911895766324e-05,1.8683077979006743e-05,2.5275857258003856e-05,1.5610761582226785e-05,1.718228801519461e-05,1.596359827843663e-05,2.089625673404734e-05
268551184,3.164259781450809e-05,2.7065039644319663e-05,2.5792772706174436e-05,4.84420438440454,3.178073162973637,2.1481880205984142e-05,3.120626770072114e-05,2.7820636665943654e-05,2.8568438940126117e-05,2.8625948339979175e-05,2.352511484795781e-05,3.0069016422556687e-05,3.836444191137082e-05,2.9040861702803824e-05,2.760621123123693e-05,3.056777743621851e-05,2.6240942587945602e-05,3.3473825181804576e-05,3.358192209141212e-05,0.6931673666515445,3.361580604506761e-05,2.355104596366576e-05,2.7854372065689013e-05,2.4585638561245814e-05,3.011545327805652e-05
17567828,-0.0001821531557453212,-0.00016392208583109326,4.584842059139244,5.857756008983957,-0.00015345638447556564,-9.432982661608084e-05,3.4963184622590746,-0.00015873329238122897,8.824501257284956,7.644708027202306,-0.00013829106628781703,0.6929657537192438,-0.0002075025013118093,-0.0001725108240807458,-0.00016092597089139226,-0.00019100415463798822,5.003742301292462,-0.0001702803042708405,4.851772680795669,7.878310883515639,1.0984262163046947,7.1622465465963705,4.042886290852108,-0.00014312372573077308,5.393429664564708
88775181,-0.00012077486077380192,-0.00011975962100526355,4.795687908117692,7.04740951032578,4.779016433175852,6.476839259053554,5.017164451010538,-0.0001102314309197184,5.521343700167558,7.319704074724168,-6.903585506687995e-05,-9.874324747626947e-05,3.526165670407556,-0.0001101414757091467,6.76836194425533,4.174274744361802,-9.03936787660742e-05,5.52135462417984,-7.717373935035702e-05,-8.815844099488338e-05,-0.00012723097921901,-8.43110660958628e-05,-6.364956312032234e-05,6.34552038177751,3.044409460152471
63990035,3.22484653696667e-06,9.560332263157297e-06,1.9653537030936488e-05,4.820276886031082,3.218880862820492,1.4390324614723595e-05,6.016137996734346,4.001895616129149e-06,8.977139084060902,-3.864167763442986e-07,-3.703653331917176e-07,1.3335990277920892e-05,1.6589477399596512e-05,1.086748447844896e-05,7.964450611360468e-06,1.7609385965085865e-06,8.216061195354825,1.1744579807336076e-05,2.772539548100891,-2.0405132125372796e-06,1.349608184676847e-05,1.4408763419145369e-05,-3.11722333559389e-06,1.2408408586913974e-06,2.0490074026552013e-06
61806811,-9.362140635741498e-05,-0.00010948000452555252,-7.603402864872617e-05,-0.00011455864927360578,2.3025004169117738,-8.11264509455753e-05,-0.00011128430501668315,-0.00010272420547447056,-9.703009772949154e-05,-8.582776610621627e-05,-8.331699888796799e-05,-9.634996130121129e-05,-0.00016216672052512534,-0.00013110553569697648,0.6931361460862278,4.233845383735919,-9.550175796177877e-05,-0.00014247848954550448,-0.00010757641044811198,-0.00010349239585249899,-0.0001438677500747369,-8.773507230096286e-05,-9.364071286332092e-05,-7.583130659011634e-05,-0.00013646790034507427
181564172,2.7917895186284624e-06,-3.3594702969027334e-06,1.9854976670140783e-07,3.4339931003149347,2.9957270806650453,6.824312521375527,1.2149405152761678e-05,-3.63326101936176e-06,-8.826798146405539e-07,-1.6612782658674235e-06,1.0686922672226246e-05,8.299666272340706e-06,-3.1891895287596962e-06,1.1549659967053938e-05,1.0465458039890368e-05,1.060521721423957e-05,1.8327206808551217e-05,3.589797008413768e-05,2.482796792166868e-05,1.800804750084683e-05,3.842097027157016e-06,-3.764142263631466e-06,1.2925606959330372e-05,7.150563062472985e-06,1.6304424740865104e-05
102268574,-4.481098018160362e-06,-7.74387069699238e-06,-5.718786791567911e-06,5.799087798228972,8.63809745436782e-06,7.630402260405254,1.9793225235979023e-05,-5.2578362108300785e-06,7.306521208284222,-3.077694219005131e-06,2.3029279148056108e-06,-4.484452434603897e-06,-1.4296286204718252e-05,-1.0710410578774994e-06,1.0450067967694883e-05,-1.5677441154153181e-06,1.9019279886526934e-05,6.109237111580289,1.2804183366975866e-05,1.4006969183458019e-05,2.349091953197841e-06,-1.4073862637038053e-06,1.8900577399720293e-05,3.7315334712188074e-06,1.0038061531668937e-05
196403090,1.8946472119714123e-05,1.9113932537822158e-05,1.228635331690478e-05,1.5633091885464722e-05,2.3025905653478707,9.244952631996834e-06,1.459384236207875e-05,2.044030894055455e-05,7.820030835604196,1.483384827587474e-05,7.992227654873298e-06,1.3909184057854512e-05,1.0387193826601212e-05,1.3753838641407198e-05,1.7058758209031602e-05,1.7179871356158752e-05,1.694073491851292e-05,2.0990820213955603e-05,1.4176210793077972e-05,2.9957130313889158,2.066214254767751e-05,1.9514911926821837e-05,2.2205297562065996e-05,2.2522725528156636e-05,1.2761904062037584e-05
188949150,-5.8395178912537006e-05,-5.96274703020302e-05,-4.3896674745408006e-05,5.703720271354501,1.7916862067662531,-3.8121289886118334e-05,6.756846659837887,-4.637491565361929e-05,5.913418006965123,-5.8838355477008074e-05,-4.130612113811841e-05,-4.2579899616342466e-05,3.583379839467365,-7.411809554034812e-05,-5.117944261086522e-05,-7.466972370501912e-05,-5.413119650556706e-05,3.295768697313953,-5.174690635454302e-05,5.203893536429249,-7.374549962661523e-05,-3.984291290814336e-05,1.6093909727339832,-2.408653941096413e-05,-7.639374970958029e-05
128651888,-4.910985398577207e-05,-5.288469011915422e-05,-1.717839090696663e-05,2.1971869948587934,3.9702555811273763,-1.9354089184139137e-05,-3.292176661177356e-05,-4.7066455396733825e-05,-2.3135782629093725e-05,-3.5328076850844507e-05,-2.240062408566664e-05,-4.1928476454365486e-05,-4.034505344562986e-05,-3.61698704798658e-05,-5.2502531147589446e-05,-5.200090798732881e-05,-5.046142741402567e-05,0.6931146942584638,-4.0395150385249374e-05,-4.0272647464425554e-06,-4.088934297724646e-05,6.016078711088664,4.060349942751777,5.9913985788263755,-3.0432179650497172e-05
117657402,3.135460308134995,-1.8806743459531947e-05,-2.168488468947382e-05,-2.4733346909942276e-05,-2.264174983618995e-05,-1.936387238070175e-05,-3.1167814380582896e-05,6.309864580056759,-2.567444189614536e-05,-2.741325082694715e-05,-1.8251533793849578e-05,-2.440416988965801e-05,-3.177002825796081e-05,-2.395407537325624e-05,-2.248835827408491e-05,-2.9089227748101976e-05,-2.340385653863336e-05,-2.2841195020531063e-05,-2.3094722066808356e-05,-1.5648495831858993e-05,3.465683828658559,-2.2249115744702075e-05,-2.062880474799833e-05,-2.1829282590857535e-05,-2.3082535563967588e-05
82352462,-8.567749432218224e-05,-5.600728512622493e-05,7.222499963275894,4.077488558544879,8.517117635016605,-1.5552888432028635e-05,3.8285588441191045,-5.961721430285876e-05,9.005719941788017,4.605067784897977,-5.4200304378425076e-05,-6.758625645582421e-05,-3.439177066151201e-05,3.637527280949866,6.327754111583371,7.545479279496478e-05,6.3278570083146635,2.484857129022109,4.077408578754225,-5.218345238565739e-05,7.774779860603775,-2.706934152977413e-05,1.6093791213606956,-7.818285105549865e-05,2.4848720272812668
80630217,7.021047194286282,-2.6839837596495456e-06,-5.485740288759577e-06,6.9077200061990345,-6.2881528795173746e-06,4.025525413098382e-06,-7.783756500614596e-06,-1.3279114900644387e-06,-1.1172569472637675e-05,-1.703337737691794e-05,5.0238384018600515,-7.049076332167479e-06,3.3672538727658,-2.250133420642626e-05,-1.7707652131661726e-05,-2.4344393936687774e-05,-2.5665129053958416e-05,5.9134377650997,-2.4005891059174124e-05,-1.6240253226779766e-05,-2.616191067865951e-05,-1.0943971727892801e-05,-1.0910033718181217e-06,6.956494594391794,-1.4932545831374445e-05
9563573,3.105610554773665e-05,2.067668449674829e-05,4.63473615160721,6.927570860426077,5.521469126226367,1.103149711904919e-05,2.7699166456618285e-05,2.185144053548539e-05,4.521809590526384,2.642392290624366e-05,2.4269601603551668e-05,2.851969687489578e-05,2.1177840004758382e-05,7.185370659694176,3.381585390617241e-05,1.3779148385680364e-05,2.1972498926756434,2.002327764777136e-05,4.634544118322197e-05,1.6325821535748064e-05,4.5951158007764805,2.210589122628386e-05,2.6856638071510845e-05,2.3090147463834147e-05,2.134131238992992e-05
189441775,2.4183064892280963e-05,1.6293342625756252e-05,1.635282607784724e-05,8.398419853200517,1.3863214144580938,4.262666722224872,2.3979227633526725,1.7398685793156565e-05,7.358842463728391,2.1591705662452795e-05,2.0128475081817867e-05,2.2735287178275394e-05,1.5148420663019893e-05,2.2812029985501015e-05,3.042195213038237e-05,1.5507838419450436e-05,3.182938129379759e-05,4.499825759577077,3.310224726372471e-05,2.7084859267174683e-05,2.6794153451845585e-05,2.2330787259914744e-05,2.902264332847197e-05,2.7173739583277774e-05,3.433995845019256
53245953,8.507069008005722,4.836207467587091,-3.24110204015463e-05,-3.711525101230725e-05,-3.712568271633153e-05,-3.4992101512896606e-05,-3.8806927570478706e-05,-2.8969983771611378e-05,-4.137926628713394e-05,-4.0840645757506416e-05,-9.379792251071675e-06,1.0985683199432401,1.7916862808569678,-3.707857453227536e-05,-3.711396980974893e-05,-4.524019337334936e-05,-3.3751865158773645e-05,-4.3567653652461054e-05,-3.624916082187221e-05,-3.8381614203029254e-05,-4.6013083126397606e-05,-3.988429976236191e-05,-3.6277344799896085e-05,-2.7499392818449097e-05,-4.2038477113324366e-05
185079540,7.358831854150685,3.871199200388205,1.3132853715927423e-05,1.2089419651731028e-05,1.1969992125863006e-05,1.1073130344454716e-05,1.6111279777229276e-05,2.351916912404498e-05,3.8501548378647925,2.0618186529535715e-05,3.97028343355716,1.7777651155721312e-05,2.420725351098126e-05,5.480633233929918,1.1086216484736555e-05,1.1571223745237166e-05,1.5456128609503776e-05,5.08538757394582e-06,6.954950962195192e-06,7.065265418737336e-06,1.1572890847044833e-05,1.524390881934523e-05,7.521661229529219e-06,1.3728229399088075e-05,1.5773491687773507e-05
8949216,-1.6586356763921272e-05,-1.5593480680446406e-05,-2.9836846355135563e-06,4.4066939755711605,-1.682022935788458e-05,-6.7305580796977795e-06,-1.3287095589137535e-05,-1.7291061657536418e-05,-6.798255186598134e-06,-2.1447284927984398e-05,-1.0689790197437723e-05,-1.1713848257332664e-05,-1.4983519518935667e-05,-2.2045190359854026e-05,-4.441423864257145e-06,-2.229004237874075e-05,7.047472991157504,-1.9976287932395588e-05,-5.305143625491062e-06,-1.5459321747184873e-05,4.709489205044286,-1.5392071797902697e-05,-8.283062026905258e-06,-2.266444804645219e-05,-1.9601263368073943e-05
